clade_name,DRR111028,DRR111037,DRR111061,DRR111030,DRR111013,DRR111004,DRR111036,DRR111060,DRR111042,DRR111024,DRR111006,DRR111012
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Butyricimonas|s__Butyricimonas_virosa,0.000175,0.000191,0.000183,0.000174,0.000183,0.000184,0.000174,0.000184,0.000174,0.000183,0.000195,0.000183
k__Bacteria|p__Campilobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_concisus,0.000083,0.000090,0.000079,0.000083,0.000079,0.000086,0.000083,0.000079,0.000083,0.000079,0.000092,0.000079
k__Bacteria|p__Campilobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_curvus,0.000065,0.000072,0.000073,0.000064,0.000073,0.000068,0.000064,0.000073,0.000064,0.000073,0.000074,0.000073
k__Bacteria|p__Campilobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_gracilis,0.000074,0.000080,0.000072,0.000074,0.000072,0.000077,0.000074,0.000072,0.000074,0.000072,0.000082,0.000072
k__Bacteria|p__Campilobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_showae,0.000070,0.000075,0.000069,0.000070,0.000069,0.000071,0.000070,0.000069,0.000070,0.000069,0.000076,0.000069
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadales|g__Saccharimonadales|s__Candidatus_Saccharibacteria,0.000065,0.000071,0.000073,0.000064,0.000073,0.000068,0.000064,0.000073,0.000064,0.000073,0.000073,0.000073
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Catabacter|s__Catabacter_hongkongensis,0.000114,0.000123,0.000103,0.000113,0.000103,0.000118,0.000113,0.000103,0.000113,0.000103,0.000125,0.000103
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus_scindens,0.000074,0.000079,0.000063,0.000074,0.000063,0.000075,0.000074,0.000063,0.000074,0.000063,0.000080,0.000063
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenella|s__Christensenella_massiliensis,0.000075,0.000079,0.000073,0.000075,0.000073,0.000077,0.000075,0.000072,0.000075,0.000073,0.000081,0.000072
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta,0.000142,0.000149,0.000122,0.000142,0.000122,0.000145,0.000142,0.000122,0.000142,0.000122,0.000153,0.000122
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae|s__Christensenella_sp.,0.000070,0.000077,0.000068,0.000070,0.000068,0.000074,0.000070,0.000068,0.000070,0.000068,0.000079,0.000068
k__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_evryensis,0.000084,0.000089,0.000074,0.000084,0.000074,0.000086,0.000084,0.000075,0.000084,0.000074,0.000091,0.000074
k__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_porcorum,0.000127,0.000138,0.000119,0.000126,0.000119,0.000132,0.000126,0.000119,0.000126,0.000119,0.000142,0.000119
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium_sensu_stricto_1|s__Clostridium_butyricum,0.000092,0.000101,0.000093,0.000091,0.000093,0.000096,0.000091,0.000093,0.000091,0.000093,0.000104,0.000093
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium_sensu_stricto_1|s__Clostridium_paraputrificum,0.017193,0.017709,0.017909,0.017158,0.017909,0.017438,0.017159,0.017933,0.017164,0.017911,0.017845,0.017916
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Shuttleworthia|s__Clostridium_sp.,0.001029,0.001053,0.000723,0.001029,0.000724,0.001053,0.001029,0.000717,0.001026,0.000723,0.001075,0.000719
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_sp.,0.000083,0.000088,0.000075,0.000082,0.000075,0.000085,0.000082,0.000075,0.000082,0.000075,0.000090,0.000075
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_tanakaei,0.000113,0.000125,0.000124,0.000112,0.000124,0.000119,0.000112,0.000124,0.000112,0.000124,0.000129,0.000124
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus,0.000187,0.000196,0.000174,0.000186,0.000174,0.000189,0.000186,0.000175,0.000186,0.000174,0.000199,0.000174
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_argentoratense,0.000068,0.000076,0.000071,0.000067,0.000071,0.000072,0.000067,0.000071,0.000067,0.000071,0.000078,0.000071
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_durum,0.000067,0.000074,0.000074,0.000067,0.000074,0.000070,0.000067,0.000073,0.000067,0.000074,0.000076,0.000073
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae|s__Cuneatibacter_caecimuris,0.000072,0.000079,0.000074,0.000071,0.000074,0.000076,0.000071,0.000074,0.000071,0.000074,0.000081,0.000074
k__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_fairfieldensis,0.000080,0.000087,0.000087,0.000079,0.000087,0.000083,0.000079,0.000087,0.000079,0.000087,0.000089,0.000087
k__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger,0.000158,0.000173,0.000162,0.000157,0.000162,0.000165,0.000157,0.000163,0.000157,0.000162,0.000177,0.000163
k__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Mailhella|s__Desulfovibrio_sp.,0.000143,0.000151,0.000126,0.000143,0.000127,0.000146,0.000143,0.000126,0.000143,0.000126,0.000155,0.000126
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus,0.000772,0.000833,0.000830,0.000767,0.000832,0.000806,0.000767,0.000823,0.000768,0.000830,0.000848,0.000826
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_pneumosintes,0.008036,0.008219,0.008033,0.008034,0.008034,0.008080,0.008034,0.008040,0.008034,0.008033,0.008301,0.008033
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans,0.001202,0.001243,0.000948,0.001207,0.000950,0.001232,0.001207,0.000944,0.001199,0.000948,0.001274,0.000945
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__[Eubacterium]_coprostanoligenes_group|g__[Eubacterium]_coprostanoligenes_group|s__Eubacteriaceae_bacterium,0.000188,0.000197,0.000170,0.000188,0.000170,0.000191,0.000188,0.000170,0.000188,0.000170,0.000201,0.000170
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum,0.000067,0.000071,0.000071,0.000066,0.000071,0.000068,0.000066,0.000071,0.000066,0.000071,0.000073,0.000071
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Agathobacter|s__Eubacterium_ramulus,0.000553,0.000596,0.000518,0.000550,0.000519,0.000577,0.000550,0.000516,0.000550,0.000518,0.000607,0.000517
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__[Eubacterium]_saphenum_group|s__Eubacterium_saphenum,0.000069,0.000073,0.000066,0.000069,0.000066,0.000070,0.000069,0.000067,0.000069,0.000066,0.000075,0.000066
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__Eubacterium_sp.,0.000156,0.000163,0.000132,0.000156,0.000132,0.000158,0.000156,0.000132,0.000156,0.000132,0.000166,0.000132
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__[Eubacterium]_nodatum_group|s__Eubacterium_sulci,0.000077,0.000081,0.000068,0.000076,0.000068,0.000078,0.000076,0.000068,0.000076,0.000068,0.000083,0.000068
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__Extibacter_muris,0.000069,0.000073,0.000063,0.000069,0.000063,0.000070,0.000069,0.000063,0.000069,0.000063,0.000074,0.000063
k__Bacteria|p__Firmicutes|c__Bacilli|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_cylindroides,0.008542,0.008835,0.008968,0.008529,0.008967,0.008638,0.008529,0.008984,0.008531,0.008968,0.008958,0.008972
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Intestinimonas|s__Flavonifractor_plautii,0.000068,0.000073,0.000067,0.000067,0.000067,0.000070,0.000067,0.000067,0.000067,0.000067,0.000075,0.000066
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Frisingicoccus|s__Frisingicoccus_caecimuris,0.000072,0.000076,0.000061,0.000072,0.000061,0.000073,0.000072,0.000061,0.000072,0.000061,0.000078,0.000061
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum,0.008328,0.009608,0.020035,0.008222,0.020047,0.008823,0.008225,0.019888,0.008272,0.020018,0.009646,0.019951
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_periodonticum,0.000096,0.000103,0.000097,0.000095,0.000097,0.000099,0.000095,0.000097,0.000095,0.000097,0.000106,0.000097
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Sanguibacteroides|s__Gabonibacter_massiliensis,0.000076,0.000082,0.000080,0.000076,0.000081,0.000078,0.000076,0.000080,0.000076,0.000080,0.000084,0.000080
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae,0.000079,0.000084,0.000070,0.000079,0.000071,0.000081,0.000079,0.000070,0.000079,0.000070,0.000086,0.000070
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus|s__Haemophilus_parahaemolyticus,0.000065,0.000070,0.000070,0.000065,0.000070,0.000067,0.000065,0.000070,0.000065,0.000070,0.000072,0.000070
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_sputorum,0.000074,0.000080,0.000070,0.000074,0.000070,0.000077,0.000074,0.000070,0.000074,0.000070,0.000082,0.000070
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Harryflintia|s__Harryflintia_acetispora,0.000108,0.000120,0.000110,0.000108,0.000110,0.000115,0.000108,0.000110,0.000108,0.000110,0.000123,0.000110
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__[Eubacterium]_nodatum_group|s__Ihubacter_massiliensis,0.000095,0.000103,0.000091,0.000095,0.000091,0.000099,0.000095,0.000091,0.000095,0.000091,0.000105,0.000091
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Intestinimonas|s__Intestinimonas_butyriciproducens,0.000267,0.000278,0.000233,0.000266,0.000233,0.000270,0.000266,0.000232,0.000266,0.000233,0.000284,0.000232
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__uncultured|s__Intestinimonas_sp.,0.000074,0.000082,0.000078,0.000074,0.000078,0.000078,0.000074,0.000078,0.000074,0.000078,0.000084,0.000078
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Oscillospiraceae|g__Intestinimonas|s__Intestinimonas_timonensis,0.000140,0.000151,0.000125,0.000140,0.000125,0.000145,0.000140,0.000125,0.000140,0.000125,0.000154,0.000125
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Sellimonas|s__Lachnoclostridium_phocaeense,0.000116,0.000128,0.000127,0.000116,0.000127,0.000122,0.000116,0.000127,0.000116,0.000127,0.000131,0.000127
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae_UCG-001|s__Lachnospiraceae_bacterium,0.000102,0.000109,0.000084,0.000102,0.000084,0.000104,0.000102,0.000085,0.000102,0.000084,0.000111,0.000084
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii,0.000125,0.000137,0.000127,0.000124,0.000127,0.000131,0.000124,0.000128,0.000124,0.000127,0.000141,0.000127
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_dextrinicus,0.000078,0.000083,0.000068,0.000078,0.000068,0.000080,0.000078,0.000068,0.000078,0.000068,0.000085,0.000068
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fermentum,0.000289,0.000311,0.000287,0.000288,0.000287,0.000298,0.000288,0.000285,0.000288,0.000286,0.000317,0.000285
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_harbinensis,0.000067,0.000074,0.000074,0.000066,0.000074,0.000071,0.000066,0.000074,0.000066,0.000074,0.000077,0.000074
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ingluviei,0.000091,0.000098,0.000092,0.000090,0.000092,0.000094,0.000090,0.000092,0.000090,0.000092,0.000101,0.000092
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_mucosae,0.003271,0.002881,0.001061,0.003308,0.001064,0.003157,0.003307,0.001051,0.003284,0.001061,0.002951,0.001055
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_pontis,0.000070,0.000075,0.000065,0.000069,0.000066,0.000072,0.000069,0.000065,0.000069,0.000065,0.000076,0.000065
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sakei,0.000117,0.000126,0.000139,0.000116,0.000139,0.000121,0.000116,0.000138,0.000116,0.000139,0.000128,0.000138
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_garvieae,0.000073,0.000081,0.000069,0.000073,0.000069,0.000077,0.000073,0.000069,0.000073,0.000069,0.000082,0.000069
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotellaceae_UCG-001|s__Marseilla_massiliensis,0.000147,0.000154,0.000135,0.000147,0.000135,0.000149,0.000147,0.000136,0.000147,0.000135,0.000158,0.000135
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Massiliprevotella_massiliensis,0.000150,0.000162,0.000132,0.000150,0.000133,0.000155,0.000150,0.000132,0.000150,0.000132,0.000166,0.000132
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis,0.001337,0.001547,0.002471,0.001324,0.002472,0.001423,0.001324,0.002467,0.001327,0.002472,0.001574,0.002469
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_sp.,0.000067,0.000072,0.000068,0.000067,0.000068,0.000069,0.000067,0.000068,0.000067,0.000068,0.000074,0.000068
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii,0.000775,0.000734,0.000364,0.000784,0.000364,0.000773,0.000784,0.000360,0.000776,0.000363,0.000756,0.000361
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_hexanoica,0.000290,0.000313,0.000275,0.000289,0.000276,0.000302,0.000289,0.000274,0.000289,0.000275,0.000319,0.000274
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis,0.000141,0.000152,0.000136,0.000140,0.000137,0.000146,0.000140,0.000136,0.000141,0.000136,0.000155,0.000136
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_stantonii,0.000518,0.000560,0.000440,0.000516,0.000441,0.000542,0.000516,0.000440,0.000516,0.000440,0.000574,0.000440
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Mogibacterium_sp.,0.000136,0.000151,0.000155,0.000135,0.000155,0.000145,0.000135,0.000155,0.000135,0.000155,0.000155,0.000155
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Monocercomonoides_sp.,0.000857,0.000981,0.001285,0.000845,0.001288,0.000912,0.000846,0.001265,0.000850,0.001283,0.000997,0.001273
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__Mordavella_sp.,0.000137,0.000144,0.000123,0.000137,0.000123,0.000140,0.000137,0.000122,0.000137,0.000123,0.000148,0.000122
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Odoribacter|s__Odoribacter_laneus,0.000117,0.000124,0.000102,0.000117,0.000102,0.000120,0.000117,0.000102,0.000117,0.000102,0.000126,0.000102
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Odoribacter|s__Odoribacter_splanchnicus,0.001350,0.001396,0.001185,0.001350,0.001185,0.001377,0.001350,0.001188,0.001347,0.001185,0.001421,0.001185
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Olsenella_sp.,0.009073,0.009310,0.009059,0.009059,0.009059,0.009155,0.009059,0.009071,0.009061,0.009060,0.009422,0.009062
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_uli,0.000065,0.000071,0.000071,0.000064,0.000071,0.000068,0.000064,0.000071,0.000064,0.000071,0.000072,0.000071
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Mitochondria|g__Mitochondria|s__Oryza_meridionalis,0.000074,0.000082,0.000084,0.000074,0.000084,0.000078,0.000074,0.000084,0.000074,0.000084,0.000085,0.000084
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes,0.000065,0.000073,0.000072,0.000065,0.000072,0.000069,0.000065,0.000072,0.000065,0.000072,0.000075,0.000072
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_faecis,0.000099,0.000107,0.000094,0.000098,0.000094,0.000103,0.000098,0.000094,0.000098,0.000094,0.000109,0.000094
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii,0.000345,0.000366,0.000327,0.000344,0.000328,0.000354,0.000344,0.000325,0.000344,0.000327,0.000373,0.000326
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_gordonii,0.000083,0.000088,0.000070,0.000083,0.000070,0.000084,0.000083,0.000070,0.000083,0.000070,0.000090,0.000070
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii,0.000947,0.001052,0.000961,0.000938,0.000963,0.001008,0.000938,0.000954,0.000939,0.000961,0.001071,0.000957
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae,0.012151,0.012058,0.011851,0.012218,0.011865,0.012064,0.012217,0.011769,0.012170,0.011843,0.012175,0.011805
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_sp.,0.000078,0.000085,0.000078,0.000077,0.000078,0.000081,0.000077,0.000078,0.000077,0.000078,0.000087,0.000078
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara,0.001300,0.001259,0.000708,0.001314,0.000710,0.001298,0.001313,0.000701,0.001301,0.000707,0.001290,0.000704
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila,0.000907,0.000990,0.000878,0.000899,0.000879,0.000952,0.000899,0.000878,0.000901,0.000879,0.001009,0.000877
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_secunda,0.000227,0.000246,0.000224,0.000225,0.000224,0.000236,0.000225,0.000225,0.000225,0.000224,0.000252,0.000224
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptococcales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus_niger,0.000069,0.000074,0.000068,0.000069,0.000068,0.000071,0.000069,0.000068,0.000069,0.000068,0.000076,0.000068
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptococcales|f__Peptococcaceae|g__Peptococcus|s__Peptococcus_simiae,0.000066,0.000073,0.000068,0.000066,0.000068,0.000070,0.000066,0.000068,0.000066,0.000068,0.000076,0.000068
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcales-Tissierellales|g__Peptoniphilus|s__Peptoniphilus_duerdenii,0.000070,0.000077,0.000074,0.000069,0.000074,0.000073,0.000069,0.000074,0.000069,0.000074,0.000079,0.000074
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica,0.000071,0.000076,0.000065,0.000071,0.000065,0.000073,0.000071,0.000065,0.000071,0.000065,0.000078,0.000065
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_uenonis,0.009140,0.009505,0.009515,0.009111,0.009515,0.009329,0.009112,0.009531,0.009116,0.009516,0.009604,0.009520
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bivia,0.000078,0.000082,0.000074,0.000078,0.000074,0.000079,0.000078,0.000074,0.000078,0.000074,0.000084,0.000074
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccae,0.000070,0.000075,0.000064,0.000070,0.000064,0.000072,0.000070,0.000064,0.000070,0.000064,0.000077,0.000064
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri,0.003059,0.003420,0.004958,0.003019,0.004964,0.003240,0.003020,0.004928,0.003034,0.004957,0.003474,0.004943
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_denticola,0.000080,0.000087,0.000075,0.000080,0.000075,0.000084,0.000080,0.000075,0.000080,0.000075,0.000090,0.000075
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens,0.000068,0.000075,0.000078,0.000068,0.000078,0.000072,0.000068,0.000078,0.000068,0.000078,0.000077,0.000078
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_intermedia,0.000069,0.000078,0.000070,0.000069,0.000070,0.000074,0.000069,0.000070,0.000069,0.000070,0.000080,0.000070
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_nigrescens,0.010279,0.010551,0.010263,0.010262,0.010263,0.010378,0.010263,0.010281,0.010265,0.010264,0.010674,0.010268
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oralis,0.000069,0.000074,0.000065,0.000069,0.000065,0.000071,0.000069,0.000065,0.000069,0.000065,0.000076,0.000065
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__uncultured|s__Prevotella_sp.,0.000086,0.000092,0.000087,0.000085,0.000087,0.000088,0.000086,0.000087,0.000086,0.000087,0.000094,0.000087
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_stercorea,0.000458,0.000531,0.000701,0.000451,0.000701,0.000497,0.000451,0.000700,0.000453,0.000701,0.000541,0.000700
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis,0.000073,0.000076,0.000071,0.000073,0.000071,0.000074,0.000073,0.000071,0.000073,0.000071,0.000078,0.000071
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotellaceae_bacterium,0.001540,0.001729,0.002139,0.001526,0.002143,0.001631,0.001526,0.002109,0.001530,0.002137,0.001760,0.002122
