clade_name	DRR127704	DRR127594	DRR127603	DRR162777	DRR127674	DRR127774	DRR127755	DRR127762	DRR127692	DRR127763	DRR127647	DRR127751	DRR127481	DRR127776	DRR127708	DRR127619
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter	0.032522	0.031240	0.035733	0.026684	0.033583	0.030316	0.027850	0.029178	0.027818	0.029778	0.035476	0.024966	0.034009	0.028450	0.035630	0.032006
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter|s__Asaccharobacter_celatus	0.028530	0.029694	0.030472	0.023215	0.030322	0.027101	0.024743	0.027086	0.026153	0.026630	0.033166	0.027450	0.031061	0.027161	0.031534	0.028197
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella	0.039119	0.043337	0.044471	0.032946	0.042356	0.038219	0.037212	0.040724	0.038533	0.035462	0.046948	0.032670	0.041357	0.036715	0.043428	0.039398
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta	0.043320	0.043489	0.047485	0.037242	0.044425	0.041685	0.037963	0.040804	0.039371	0.041891	0.045476	0.035475	0.046846	0.039552	0.046062	0.042194
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus	0.032238	0.031300	0.034125	0.027219	0.033957	0.030450	0.029684	0.029044	0.028098	0.029118	0.039931	0.028393	0.033836	0.030386	0.035572	0.032300
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus|s__Enterorhabdus_caecimuris	0.024699	0.028334	0.029227	0.021535	0.026361	0.024682	0.024066	0.025853	0.024914	0.023352	0.029163	0.025918	0.026828	0.026934	0.028165	0.025231
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter	0.022423	0.022599	0.023110	0.018457	0.023991	0.020759	0.020502	0.020665	0.019530	0.020411	0.028283	0.019709	0.024557	0.021534	0.023734	0.022833
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	0.022136	0.025374	0.025759	0.019516	0.024570	0.021940	0.021110	0.023006	0.021948	0.020964	0.028336	0.022574	0.023961	0.023453	0.025446	0.023811
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia	0.031893	0.034467	0.037230	0.027532	0.033662	0.031763	0.028950	0.031934	0.030125	0.030219	0.034747	0.026612	0.034251	0.030457	0.035253	0.032589
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_exigua	0.032189	0.037901	0.041097	0.030407	0.035280	0.034470	0.032941	0.035052	0.033397	0.031001	0.037888	0.030565	0.034936	0.034389	0.038021	0.033109
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens	0.022387	0.024219	0.024885	0.017720	0.025386	0.020877	0.019802	0.022526	0.021307	0.020179	0.028057	0.023167	0.024815	0.022563	0.025584	0.024011
k__Bacteria|p__Bacteroidetes	0.791776	0.770669	0.707178	0.680333	0.760912	0.718246	0.644626	0.740687	0.743404	0.752361	0.809987	0.623627	0.760793	0.610379	0.764410	0.760056
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified	0.044560	0.044443	0.046435	0.039165	0.045705	0.042626	0.040913	0.040689	0.039216	0.043113	0.051862	0.041176	0.047360	0.043947	0.047278	0.045632
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified	0.045931	0.046007	0.050015	0.038687	0.048172	0.044181	0.042228	0.043797	0.042120	0.042892	0.052993	0.039528	0.048395	0.041787	0.050289	0.046126
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified	0.048656	0.048086	0.053320	0.042678	0.051087	0.047110	0.042914	0.045128	0.043432	0.045590	0.054957	0.044032	0.050390	0.045297	0.053738	0.049571
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified	0.044684	0.045873	0.051747	0.039947	0.046622	0.046095	0.043962	0.043334	0.040624	0.043237	0.046610	0.039302	0.047904	0.043093	0.049472	0.046398
k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_unclassified|o__Bacteroidetes_unclassified|f__Bacteroidetes_unclassified|g__Bacteroidetes_unclassified|s__Bacteroidetes_bacterium_oral_taxon_272	0.060269	0.056140	0.064314	0.056451	0.063773	0.060274	0.058063	0.053293	0.052160	0.057831	0.063644	0.054484	0.064212	0.058692	0.065070	0.062343
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.825613	0.794957	0.744319	0.715610	0.800797	0.753897	0.693335	0.780263	0.778512	0.773224	0.823245	0.651193	0.798921	0.668262	0.796349	0.797344
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	0.802862	0.771539	0.726817	0.709529	0.793351	0.737911	0.676584	0.744847	0.751065	0.757023	0.816438	0.634822	0.769567	0.640437	0.785316	0.784553
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	0.610660	0.443401	0.464441	0.501719	0.584231	0.507929	0.489829	0.461718	0.458132	0.575768	0.620013	0.395718	0.585557	0.407873	0.551509	0.615873
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	0.578929	0.452012	0.450505	0.487166	0.555888	0.482880	0.469898	0.464758	0.462977	0.538057	0.624003	0.407615	0.551437	0.416842	0.523673	0.590293
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	0.052028	0.048533	0.053092	0.044342	0.051535	0.049278	0.047225	0.045114	0.042725	0.049705	0.056790	0.043191	0.055772	0.046825	0.054023	0.052226
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus	0.047241	0.044684	0.050558	0.044815	0.049649	0.047056	0.045674	0.041393	0.040244	0.048023	0.050736	0.044626	0.051628	0.046978	0.051491	0.050856
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus	0.024450	0.026722	0.029423	0.022983	0.026756	0.025346	0.024300	0.024412	0.023490	0.023706	0.028462	0.024505	0.026722	0.026231	0.027948	0.026224
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola	0.050436	0.054723	0.056910	0.043539	0.052644	0.049963	0.045322	0.049802	0.048536	0.048095	0.054779	0.049023	0.052785	0.047540	0.056444	0.050901
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprophilus	0.024753	0.028084	0.029311	0.021700	0.027657	0.024418	0.024629	0.026442	0.024830	0.023112	0.032237	0.026474	0.027120	0.028023	0.028804	0.026490
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei	0.235708	0.159725	0.194795	0.189498	0.213617	0.201345	0.181331	0.156874	0.157908	0.229785	0.203462	0.146184	0.240665	0.154087	0.214259	0.201282
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii	0.050964	0.044845	0.044907	0.037553	0.049227	0.042298	0.038203	0.041429	0.039063	0.045392	0.058152	0.036094	0.052192	0.038054	0.049792	0.048979
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis	0.036160	0.036024	0.039257	0.030524	0.037404	0.034624	0.031947	0.033071	0.032020	0.033757	0.041685	0.031432	0.038332	0.033561	0.040598	0.036521
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis_CAG_32	0.033602	0.032229	0.035216	0.029563	0.034028	0.031730	0.029570	0.028597	0.027920	0.032980	0.038143	0.033785	0.036138	0.033702	0.037685	0.036093
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii	0.045307	0.042666	0.046155	0.038861	0.049263	0.041567	0.040774	0.041068	0.039417	0.041109	0.054552	0.038416	0.048720	0.041532	0.047213	0.046929
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.081845	0.080337	0.094406	0.086509	0.080950	0.090062	0.087390	0.073765	0.071029	0.083432	0.078918	0.069550	0.084700	0.084699	0.087583	0.087993
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_galacturonicus	0.032711	0.031898	0.036461	0.027907	0.032350	0.031668	0.028207	0.029464	0.028104	0.031848	0.033505	0.027702	0.035747	0.030117	0.035432	0.031732
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_heparinolyticus	0.042879	0.050037	0.049246	0.038519	0.045546	0.041936	0.041030	0.045180	0.043196	0.040548	0.052122	0.044946	0.045714	0.047464	0.048799	0.047018
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis	0.029325	0.031955	0.031738	0.024709	0.033091	0.026813	0.026524	0.030249	0.028963	0.026096	0.041501	0.030128	0.031309	0.030736	0.033763	0.031464
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis	0.048852	0.043060	0.041467	0.034458	0.049401	0.039271	0.035768	0.040707	0.039558	0.043149	0.060801	0.037247	0.050510	0.036122	0.049109	0.048006
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii	0.029573	0.033296	0.033400	0.025211	0.032515	0.028162	0.027309	0.030738	0.029745	0.027273	0.037121	0.029849	0.031674	0.030784	0.033635	0.032020
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_oleiciplenus	0.028678	0.029717	0.031429	0.024886	0.030697	0.027614	0.026226	0.027812	0.027101	0.027035	0.033956	0.028607	0.031413	0.029344	0.032540	0.030335
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	0.061486	0.058312	0.057903	0.051480	0.064324	0.057020	0.054729	0.055592	0.053610	0.057673	0.072677	0.049351	0.062702	0.050001	0.062971	0.065238
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius	0.101328	0.093346	0.093740	0.085452	0.109438	0.091358	0.090210	0.090182	0.086991	0.099086	0.117756	0.088641	0.106475	0.084663	0.107353	0.106283
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae	0.040775	0.041854	0.047104	0.037608	0.041131	0.041081	0.039091	0.038416	0.035931	0.039535	0.043908	0.035620	0.043823	0.040583	0.044325	0.041431
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sartorii	0.077448	0.080353	0.087050	0.069618	0.078907	0.076628	0.073746	0.077511	0.074733	0.074848	0.080631	0.071274	0.082726	0.074495	0.083914	0.075675
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_144	0.027034	0.028785	0.030226	0.021094	0.028224	0.025380	0.022816	0.026759	0.025418	0.024108	0.030119	0.023007	0.029022	0.023548	0.030399	0.025947
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_530	0.078560	0.087390	0.088231	0.067095	0.084748	0.075889	0.072197	0.084007	0.081998	0.073483	0.085690	0.077118	0.084234	0.075702	0.086825	0.074118
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_598	0.036068	0.039800	0.041109	0.030853	0.038488	0.035776	0.032940	0.036102	0.034469	0.034199	0.040118	0.033906	0.038629	0.035375	0.041741	0.037445
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_D2	0.028931	0.029638	0.031753	0.023681	0.030294	0.027543	0.026094	0.027576	0.025826	0.026070	0.034999	0.024939	0.031046	0.028024	0.031903	0.029039
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercorirosoris	0.049640	0.050718	0.048139	0.039027	0.052907	0.043657	0.042174	0.048198	0.046233	0.044092	0.065310	0.043995	0.051333	0.045668	0.051680	0.051189
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris	0.135364	0.129921	0.121627	0.098339	0.144929	0.115564	0.102223	0.129840	0.126288	0.111900	0.162849	0.094450	0.131333	0.097305	0.136674	0.137623
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron	0.082948	0.077693	0.081938	0.072751	0.088467	0.077554	0.072832	0.074451	0.072328	0.079995	0.090823	0.073728	0.089232	0.075788	0.085747	0.086029
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.209150	0.152443	0.153640	0.148210	0.204330	0.152571	0.140929	0.154001	0.154357	0.188916	0.236203	0.165742	0.210520	0.141258	0.194624	0.191750
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.173843	0.151831	0.157578	0.165552	0.174663	0.164521	0.170035	0.150251	0.137872	0.159402	0.211461	0.130257	0.164706	0.149852	0.175885	0.217582
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens	0.061503	0.063450	0.066310	0.055144	0.064806	0.059386	0.056071	0.058875	0.056641	0.057719	0.068383	0.050142	0.064189	0.056784	0.066558	0.062377
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	0.043209	0.041856	0.047788	0.038711	0.046050	0.042358	0.039583	0.038675	0.037267	0.043563	0.045563	0.042609	0.048733	0.043303	0.048381	0.044514
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella	0.034750	0.041344	0.043365	0.031620	0.037764	0.036137	0.034535	0.037787	0.037101	0.033662	0.040094	0.037789	0.037732	0.038117	0.040642	0.035436
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis	0.035926	0.041110	0.039489	0.028980	0.038557	0.033803	0.030297	0.038094	0.035910	0.032786	0.044478	0.033607	0.038882	0.034058	0.039686	0.035865
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_sp_An22	0.098153	0.096897	0.107014	0.092943	0.105777	0.098357	0.096790	0.093221	0.093376	0.095081	0.106375	0.100298	0.105721	0.103789	0.104976	0.099714
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter	0.031499	0.032441	0.031231	0.023934	0.033526	0.028033	0.025118	0.030260	0.028961	0.027468	0.038855	0.024934	0.032743	0.025606	0.033613	0.031341
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_fastidiosus	0.024887	0.027826	0.027866	0.020635	0.026986	0.023742	0.023620	0.026124	0.024193	0.021987	0.031554	0.022541	0.026889	0.025198	0.026665	0.026264
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus	0.030036	0.031005	0.034069	0.025869	0.032711	0.029230	0.028565	0.028904	0.027774	0.028030	0.033914	0.029372	0.032831	0.030156	0.034469	0.031500
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae	0.060179	0.063892	0.065649	0.049797	0.065054	0.057302	0.054192	0.061782	0.059617	0.056328	0.069825	0.061715	0.064918	0.059518	0.065881	0.058472
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas	0.109722	0.127617	0.122125	0.104740	0.114500	0.111465	0.106578	0.118452	0.116850	0.105889	0.127758	0.114208	0.111236	0.115684	0.118833	0.111512
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas|s__Dysgonomonas_gadei	0.099600	0.096225	0.103449	0.088191	0.104719	0.095005	0.088198	0.090891	0.089002	0.095733	0.107908	0.094380	0.103588	0.091715	0.109483	0.102225
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonamonadaceae|g__Dysgonomonas|s__Dysgonomonas_sp_37_18	0.076084	0.079920	0.080447	0.069451	0.082948	0.074061	0.072723	0.075857	0.072683	0.071572	0.088277	0.070662	0.081668	0.077365	0.079926	0.079975
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	0.054847	0.046784	0.052852	0.044978	0.057423	0.047696	0.045109	0.044898	0.044233	0.052511	0.061063	0.048426	0.059921	0.047933	0.057162	0.053979
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas	0.031683	0.034021	0.035857	0.026743	0.033950	0.030822	0.029760	0.031822	0.029788	0.028395	0.037156	0.027184	0.034036	0.031311	0.034974	0.032915
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_synergistica	0.024888	0.025170	0.027759	0.021780	0.026913	0.024136	0.023450	0.022448	0.021635	0.023608	0.029922	0.026683	0.026996	0.026738	0.028861	0.027466
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa	0.026989	0.026415	0.028820	0.023779	0.028825	0.025818	0.024339	0.023841	0.022984	0.026399	0.032043	0.027232	0.029518	0.026491	0.031164	0.029146
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter	0.051874	0.044617	0.049102	0.042451	0.054243	0.046414	0.043887	0.041933	0.039928	0.048932	0.057835	0.040745	0.054965	0.043997	0.053150	0.051918
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_laneus	0.032814	0.027483	0.030458	0.023463	0.032993	0.027127	0.025631	0.026106	0.025140	0.028934	0.039853	0.025082	0.035241	0.026522	0.033460	0.030877
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus	0.041975	0.044306	0.049961	0.036791	0.044521	0.040661	0.039990	0.041850	0.039922	0.039401	0.047174	0.041093	0.045683	0.045173	0.047395	0.041214
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.051124	0.053416	0.050917	0.041961	0.053741	0.045989	0.042491	0.048731	0.046261	0.044712	0.066624	0.042256	0.052059	0.046642	0.054117	0.052641
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	0.049942	0.042911	0.045421	0.038119	0.049303	0.041582	0.037493	0.039599	0.037714	0.045692	0.056888	0.035379	0.052128	0.038556	0.050442	0.045339
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica	0.027183	0.032760	0.033691	0.025526	0.030736	0.029044	0.028239	0.029813	0.028664	0.025703	0.033190	0.029323	0.029206	0.030733	0.032200	0.030109
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_endodontalis	0.053041	0.052541	0.051051	0.040234	0.053429	0.044959	0.038829	0.047850	0.045803	0.046521	0.064788	0.040645	0.053230	0.042101	0.055340	0.049352
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_gingivalis	0.047800	0.053181	0.055260	0.041593	0.051512	0.046524	0.042704	0.049010	0.048942	0.043704	0.055616	0.046930	0.050261	0.048369	0.054013	0.047539
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_somerae	0.087448	0.093089	0.099436	0.080757	0.094124	0.088937	0.085124	0.087256	0.083761	0.084361	0.094171	0.080414	0.094406	0.090983	0.096330	0.092418
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_uenonis	0.030734	0.032590	0.034516	0.026528	0.032590	0.029929	0.029324	0.029852	0.028354	0.029031	0.034608	0.028693	0.033080	0.031075	0.034259	0.032793
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides	0.032611	0.032203	0.035861	0.027436	0.035424	0.031494	0.029659	0.030633	0.029146	0.030511	0.037542	0.029618	0.035552	0.030173	0.036218	0.031796
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides|s__Sanguibacteroides_justesenii	0.031030	0.033000	0.034450	0.026374	0.033860	0.029231	0.028277	0.029695	0.028669	0.028324	0.038000	0.032142	0.033391	0.032388	0.034818	0.032192
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.125742	0.243962	0.200339	0.121928	0.143806	0.150121	0.131285	0.210798	0.207801	0.120001	0.158348	0.191485	0.132741	0.182204	0.162881	0.122090
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella	0.034563	0.040222	0.040843	0.030923	0.037759	0.034375	0.033163	0.036414	0.035073	0.033089	0.042465	0.036527	0.036633	0.036827	0.040491	0.037017
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella_tannerae	0.025606	0.026386	0.026720	0.020040	0.027464	0.023550	0.021496	0.024859	0.024049	0.022738	0.031711	0.021894	0.026896	0.022819	0.028227	0.026164
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Prevotella_sp_oral_taxon_473	0.032078	0.039731	0.039120	0.031020	0.036702	0.033597	0.032508	0.035020	0.034189	0.030643	0.039731	0.039443	0.033993	0.038383	0.038189	0.036256
