clade_name	ERR4623366	ERR4623051	ERR4622866	ERR4623354	ERR4622962	ERR4623508	ERR4623367	ERR4622772	ERR4623425	ERR4623371	ERR4623363	ERR4623062	ERR4622884	ERR4622795	ERR4622950	ERR4622788	ERR4623205	ERR4623393	ERR4623407	ERR4623441	ERR4623506	ERR4623429	ERR4623170	ERR4623300	ERR4623150	ERR4623430	ERR4622949	ERR4622979	ERR4622881	ERR4623364	ERR4622869	ERR4622740	ERR4623269	ERR4623147	ERR4623456	ERR4623385	ERR4623195	ERR4622989	ERR4623511	ERR4622941	ERR4623444	ERR4623176	ERR4623330	ERR4623433	ERR4623507	ERR4623089	ERR4623022	ERR4623437	ERR4623047	ERR4623332	ERR4622750	ERR4623392	ERR4622859	ERR4622746	ERR4622731	ERR4622756	ERR4622801	ERR4623344	ERR4623369	ERR4623213	ERR4623091	ERR4622823	ERR4623164	ERR4623402	ERR4623275	ERR4623251	ERR4623431	ERR4623299	ERR4622956	ERR4622920	ERR4622995	ERR4622825	ERR4623064	ERR4623357	ERR4622767	ERR4623005	ERR4622919	ERR4623146	ERR4623191	ERR4622928	ERR4622877	ERR4623458	ERR4622827	ERR4622899	ERR4623451	ERR4623519	ERR4622763	ERR4622965	ERR4622835	ERR4622952	ERR4623336	ERR4623360	ERR4623050	ERR4623361	ERR4623503	ERR4622961	ERR4623303	ERR4622978	ERR4622757	ERR4622733	ERR4623472	ERR4622783	ERR4622963	ERR4623163	ERR4623086	ERR4622805	ERR4622722	ERR4623462	ERR4622768	ERR4622745	ERR4622863	ERR4623069	ERR4623136
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_oris	0.000010	0.000010	0.000010	0.000010	0.000010	0.000018	0.000010	0.000010	0.000020	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000027	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000020	0.000015	0.000024	0.000010	0.000035	0.000010	0.000016	0.000010	0.000010	0.000010	0.000010	0.000010	0.000018	0.000010	0.000023	0.000010	0.000029	0.000010	0.000010	0.000010	0.000010	0.000010	0.000026	0.000010	0.004034	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000016	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	0.000027	0.000073	0.000020	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000024	0.000010	0.000058	0.000010	0.000010	0.000010	0.000010	0.000058	0.000024	0.000037	0.000010	0.000010	0.000010	0.000012
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HMSC035G02	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000023	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000016	0.000010	0.000010	0.000010	0.000010	0.000010	0.000018	0.000010	0.000010	0.000010	0.000010	0.000010
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HPA0247	0.000182	0.000305	0.000479	0.000513	0.000198	0.000230	0.000169	0.000611	0.000766	0.000632	0.000204	0.000918	0.001163	0.000746	0.000736	0.000887	0.000336	0.000281	0.000749	0.000708	0.000315	0.000121	0.000392	0.001388	0.001478	0.000491	0.000714	0.000422	0.001167	0.000206	0.000484	0.001030	0.000601	0.000350	0.001118	0.000704	0.001919	0.000358	0.000241	0.000384	0.000752	0.000111	0.001039	0.000450	0.000265	0.000710	0.001847	0.000980	0.000964	0.001230	0.000457	0.000323	0.000818	0.000729	0.000981	0.000502	0.000401	0.000643	0.000193	0.000284	0.000729	0.000564	0.000616	0.001026	0.000689	0.000741	0.000495	0.001371	0.001070	0.000300	0.000407	0.000449	0.001431	0.001139	0.000847	0.000389	0.000268	0.000349	0.000572	0.001430	0.001390	0.000465	0.000162	0.000024	0.000846	0.000820	0.000915	0.000172	0.000302	0.001055	0.001091	0.001095	0.000325	0.000215	0.000254	0.000196	0.001385	0.000435	0.000509	0.000897	0.000454	0.001604	0.000184	0.000628	0.000493	0.001010	0.000885	0.002208	0.001401	0.000753	0.000726	0.001234	0.001680
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47	0.000010	0.000010	0.000030	0.000027	0.000010	0.000010	0.000010	0.000019	0.000026	0.000010	0.000011	0.000041	0.000035	0.000023	0.000037	0.000048	0.000010	0.000010	0.000024	0.000016	0.000015	0.000010	0.000019	0.000051	0.000082	0.000019	0.000035	0.000010	0.000036	0.000012	0.000034	0.000016	0.000010	0.000010	0.000026	0.000021	0.000113	0.000010	0.000010	0.000013	0.000021	0.000010	0.000036	0.000016	0.000010	0.000018	0.000065	0.000036	0.000080	0.000043	0.000018	0.000010	0.000028	0.000043	0.000024	0.000010	0.000017	0.000022	0.000010	0.000010	0.000020	0.000014	0.000012	0.000042	0.000013	0.000045	0.000020	0.000049	0.000065	0.000010	0.000017	0.000010	0.000056	0.000035	0.000054	0.000010	0.000010	0.000010	0.000010	0.000079	0.000091	0.000010	0.000010	0.000010	0.000027	0.000014	0.000058	0.000010	0.000014	0.000064	0.000039	0.000033	0.000010	0.000012	0.000011	0.000010	0.000052	0.000010	0.000010	0.000021	0.000010	0.000092	0.000010	0.000013	0.000013	0.000047	0.000056	0.000277	0.000042	0.000046	0.000014	0.000036	0.000046
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_S6_Spd3	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000014	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000014	0.000022	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000010	0.000013
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_180	0.000010	0.000010	0.000017	0.000010	0.000010	0.000010	0.000010	0.000010	0.000050	0.000011	0.000010	0.000015	0.000020	0.000011	0.000019	0.000010	0.000010	0.000010	0.000015	0.000010	0.000015	0.000010	0.000010	0.000037	0.000097	0.000010	0.000018	0.000010	0.000020	0.000010	0.000020	0.000015	0.000014	0.000010	0.000075	0.000028	0.000059	0.000010	0.000010	0.000016	0.000012	0.000010	0.000015	0.000010	0.000010	0.000010	0.000119	0.000010	0.000022	0.000021	0.000024	0.000010	0.000010	0.000061	0.000033	0.000013	0.000014	0.000018	0.000010	0.000010	0.000010	0.000011	0.000010	0.000022	0.000035	0.000049	0.000010	0.000035	0.000039	0.000010	0.000010	0.000010	0.000025	0.000022	0.000025	0.000010	0.000010	0.000010	0.000016	0.000057	0.000077	0.000011	0.000010	0.000010	0.000040	0.000044	0.000028	0.000010	0.000010	0.000039	0.000018	0.000020	0.000010	0.000010	0.000013	0.000010	0.000038	0.000010	0.000013	0.000028	0.000010	0.000056	0.000010	0.000010	0.000010	0.000031	0.000023	0.000046	0.000019	0.000063	0.000025	0.000020	0.000151
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_oral_taxon_181	0.000010	0.000010	0.000010	0.000016	0.000010	0.000018	0.000010	0.000019	0.000021	0.000010	0.000010	0.000021	0.000020	0.000011	0.000020	0.000031	0.000032	0.000010	0.000014	0.000010	0.000029	0.000010	0.000018	0.000034	0.000309	0.000010	0.000018	0.000010	0.000020	0.000010	0.000010	0.000010	0.000071	0.000035	0.000036	0.000013	0.000057	0.000010	0.000018	0.000014	0.000020	0.000010	0.000010	0.000010	0.000021	0.000010	0.000125	0.000012	0.000135	0.000010	0.000010	0.000010	0.000036	0.000039	0.000148	0.000010	0.000145	0.000010	0.000010	0.000010	0.000010	0.000019	0.000010	0.000026	0.000010	0.000045	0.000010	0.000032	0.000018	0.000010	0.000026	0.000010	0.000012	0.000031	0.000010	0.000010	0.000010	0.000035	0.000046	0.000372	0.000193	0.000049	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000017	0.000010	0.000028	0.000010	0.000010	0.000029	0.000010	0.000034	0.000010	0.000010	0.000131	0.000010	0.000234	0.000010	0.000010	0.000010	0.000048	0.000226	0.000102	0.000090	0.000042	0.000011	0.000010	0.000122
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_turicensis	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000014	0.000018	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000014	0.000015	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000051	0.000010	0.000010	0.000010	0.000014	0.000010	0.000011	0.000010	0.000010	0.000010	0.000039	0.000012	0.000023	0.000015	0.000010	0.000010	0.000021	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000013	0.000027	0.000010	0.000010	0.000010	0.000010	0.000019	0.000010	0.000010	0.000010	0.000010	0.000010	0.000023	0.000034	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000026	0.000013	0.000017	0.000010	0.000010	0.000010	0.000010	0.000014	0.000010	0.000010	0.000010	0.000010	0.000046	0.000010	0.000010	0.000010	0.000010	0.000010	0.000014	0.000028	0.000010	0.000010	0.000010	0.000012
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.000879	0.001293	0.110205	0.038139	0.000552	0.004279	0.000820	0.161633	0.002607	0.009456	0.001736	0.082157	0.328649	0.210071	0.013079	0.006489	0.001541	0.000225	0.008826	0.298700	0.027237	0.003459	0.003579	0.194827	0.234159	0.038940	0.013378	0.002340	0.323160	0.001836	0.113699	0.003840	0.003077	0.001498	0.003725	0.320126	0.012699	0.005007	0.004413	0.892190	0.006360	0.000821	0.034701	0.032457	0.004887	0.013761	0.075715	0.013273	0.013175	0.029910	0.854125	0.000278	0.003050	0.595921	0.010244	0.002103	0.002999	0.002424	0.000885	0.001718	0.014602	0.006682	0.003749	0.009922	0.174285	0.078028	0.039422	0.203610	0.008098	0.000935	0.003354	0.003057	0.219769	0.010546	0.621337	0.002745	0.000867	0.001485	0.007680	0.394113	0.002574	0.002563	0.001037	0.003348	0.117357	0.005772	0.624433	0.001882	0.937645	0.008259	0.031826	0.010940	0.001299	0.001861	0.019211	0.000541	0.187751	0.002346	0.001922	0.008426	0.000939	0.020249	0.000501	0.003780	0.002551	0.435766	0.179093	0.193554	0.002264	0.571426	0.041558	0.257346	0.383352
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.000949	0.001352	0.113678	0.039047	0.000577	0.004310	0.000881	0.158222	0.002646	0.010526	0.001647	0.077722	0.349853	0.213882	0.011568	0.006377	0.001677	0.000231	0.009928	0.332319	0.025838	0.003025	0.003671	0.193156	0.193016	0.048950	0.011791	0.002927	0.338918	0.001753	0.118443	0.004543	0.003098	0.001619	0.003445	0.313927	0.012091	0.005262	0.004425	0.895101	0.006506	0.000709	0.034904	0.041242	0.004920	0.014373	0.074300	0.013115	0.012444	0.029902	0.902767	0.000293	0.003418	0.592943	0.010015	0.002150	0.004303	0.002464	0.000947	0.001711	0.014877	0.007350	0.003860	0.010609	0.170882	0.077272	0.049472	0.201317	0.007991	0.000985	0.003357	0.003393	0.218661	0.011254	0.596500	0.002836	0.000919	0.001607	0.006296	0.403022	0.003130	0.002807	0.001120	0.002919	0.117917	0.006706	0.602395	0.002049	0.989908	0.008142	0.031910	0.011592	0.001363	0.001768	0.017679	0.000566	0.187345	0.002931	0.001968	0.008305	0.000885	0.020091	0.000524	0.003895	0.002532	0.428384	0.198665	0.194960	0.002664	0.568137	0.041755	0.261319	0.380018
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Aeriscardovia	0.000010	0.000010	0.000016	0.000010	0.000010	0.000010	0.000010	0.000014	0.000010	0.000010	0.000010	0.000021	0.000032	0.000027	0.000010	0.000011	0.000010	0.000010	0.000010	0.000033	0.000010	0.000010	0.000010	0.000043	0.000084	0.000010	0.000010	0.000010	0.000034	0.000010	0.000018	0.000010	0.000010	0.000010	0.000010	0.000039	0.000027	0.000010	0.000010	0.000070	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000024	0.000012	0.000027	0.000012	0.000096	0.000010	0.000010	0.000129	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000013	0.000029	0.000010	0.000044	0.000010	0.000010	0.000010	0.000010	0.000045	0.000010	0.000094	0.000010	0.000010	0.000010	0.000010	0.000082	0.000013	0.000010	0.000010	0.000010	0.000031	0.000010	0.000104	0.000010	0.000053	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000042	0.000010	0.000010	0.000010	0.000010	0.000035	0.000010	0.000010	0.000010	0.000063	0.000035	0.000135	0.000010	0.000126	0.000011	0.000037	0.000093
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Aeriscardovia|s__Aeriscardovia_aeriphila	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000021	0.000025	0.000022	0.000010	0.000010	0.000010	0.000010	0.000010	0.000031	0.000010	0.000010	0.000010	0.000049	0.000082	0.000010	0.000010	0.000010	0.000026	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000050	0.000024	0.000010	0.000010	0.000069	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000025	0.000011	0.000022	0.000011	0.000106	0.000010	0.000010	0.000110	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000017	0.000017	0.000010	0.000049	0.000010	0.000010	0.000010	0.000010	0.000045	0.000010	0.000128	0.000010	0.000010	0.000010	0.000010	0.000084	0.000016	0.000010	0.000010	0.000010	0.000022	0.000010	0.000141	0.000010	0.000078	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000048	0.000010	0.000010	0.000010	0.000010	0.000032	0.000010	0.000010	0.000010	0.000068	0.000029	0.000133	0.000010	0.000108	0.000012	0.000036	0.000109
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Alloscardovia	0.000010	0.000010	0.000010	0.000020	0.000010	0.000011	0.000010	0.000121	0.000015	0.000028	0.000010	0.000295	0.000029	0.000028	0.000097	0.000809	0.000026	0.000010	0.000017	0.000104	0.000436	0.000010	0.000535	0.000470	0.000422	0.000013	0.000083	0.000010	0.000029	0.000010	0.000010	0.000065	0.000046	0.000028	0.000017	0.000013	0.001661	0.000026	0.000011	0.000663	0.000359	0.000010	0.000014	0.000010	0.000013	0.000025	0.002842	0.000092	0.000145	0.000019	0.000589	0.000010	0.000573	0.000059	0.000113	0.000010	0.000081	0.000062	0.000010	0.000010	0.000033	0.000167	0.000010	0.000049	0.000080	0.000120	0.000013	0.000442	0.000029	0.000049	0.000012	0.000045	0.000036	0.000363	0.000062	0.000010	0.000037	0.000028	0.000026	0.000863	0.000366	0.000048	0.000010	0.000010	0.000023	0.000023	0.000081	0.000010	0.000057	0.000028	0.000015	0.000399	0.000010	0.000010	0.000262	0.000010	0.000476	0.000010	0.000010	0.000096	0.000010	0.000902	0.000010	0.000010	0.000014	0.000051	0.000185	0.000426	0.000109	0.000065	0.000038	0.000020	0.000680
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Alloscardovia|s__Alloscardovia_omnicolens	0.000010	0.000010	0.000010	0.000019	0.000010	0.000010	0.000010	0.000108	0.000011	0.000024	0.000010	0.000323	0.000027	0.000015	0.000099	0.001086	0.000027	0.000010	0.000015	0.000093	0.000295	0.000010	0.000489	0.000478	0.000494	0.000012	0.000085	0.000010	0.000026	0.000010	0.000010	0.000049	0.000050	0.000029	0.000018	0.000019	0.001594	0.000035	0.000010	0.000585	0.000540	0.000010	0.000022	0.000010	0.000010	0.000034	0.003164	0.000089	0.000167	0.000029	0.000656	0.000010	0.000370	0.000040	0.000132	0.000010	0.000057	0.000043	0.000010	0.000010	0.000045	0.000193	0.000010	0.000050	0.000090	0.000136	0.000012	0.000451	0.000034	0.000026	0.000010	0.000064	0.000029	0.000446	0.000064	0.000010	0.000019	0.000029	0.000029	0.000608	0.000199	0.000053	0.000010	0.000010	0.000026	0.000026	0.000083	0.000010	0.000062	0.000033	0.000024	0.000492	0.000010	0.000010	0.000182	0.000010	0.000483	0.000010	0.000010	0.000112	0.000010	0.000769	0.000010	0.000010	0.000015	0.000044	0.000184	0.000573	0.000081	0.000045	0.000047	0.000016	0.000607
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	0.000862	0.001245	0.107027	0.040270	0.000488	0.004285	0.000807	0.156380	0.002108	0.009949	0.001527	0.081783	0.317046	0.211512	0.013590	0.006562	0.001483	0.000209	0.009934	0.297022	0.025158	0.002974	0.003058	0.174136	0.221420	0.044558	0.013830	0.002401	0.300397	0.001630	0.112305	0.003869	0.003034	0.001453	0.003310	0.305692	0.011718	0.004319	0.004423	0.854897	0.006068	0.000599	0.036927	0.037338	0.004898	0.014945	0.070345	0.011834	0.010434	0.030637	0.889875	0.000263	0.003319	0.596668	0.010559	0.001843	0.003354	0.002444	0.000860	0.001467	0.015762	0.007022	0.004081	0.010817	0.171680	0.071731	0.044720	0.181339	0.008382	0.000882	0.002827	0.003140	0.219097	0.011209	0.616421	0.002827	0.000829	0.001441	0.006287	0.394368	0.002339	0.002561	0.001028	0.003290	0.115327	0.006308	0.616536	0.001816	0.958303	0.008572	0.033090	0.011611	0.001245	0.001639	0.018106	0.000479	0.169033	0.002404	0.001679	0.008590	0.000852	0.017438	0.000442	0.004124	0.002404	0.403394	0.184496	0.208003	0.002282	0.572630	0.037910	0.252080	0.417860
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis	0.000010	0.000011	0.052519	0.000816	0.000010	0.000010	0.000010	0.000081	0.000028	0.000010	0.000010	0.000015	0.005239	0.000360	0.000010	0.000199	0.000010	0.000010	0.000923	0.003582	0.000010	0.000159	0.000010	0.000033	0.000010	0.000057	0.000010	0.000095	0.005091	0.000010	0.044672	0.000010	0.000010	0.000010	0.000010	0.000409	0.000010	0.000184	0.000010	0.000043	0.000010	0.000010	0.000305	0.000058	0.000010	0.000010	0.000024	0.000073	0.000080	0.000243	0.000046	0.000010	0.000010	0.002571	0.000010	0.000051	0.000010	0.000010	0.000010	0.000020	0.000010	0.000010	0.000010	0.001786	0.000010	0.000010	0.000059	0.000035	0.000019	0.000010	0.000018	0.000010	0.009655	0.000300	0.001382	0.000018	0.000010	0.000010	0.000010	0.000242	0.000180	0.000010	0.000010	0.000010	0.007354	0.000028	0.001522	0.000010	0.000444	0.000018	0.000251	0.000296	0.000012	0.000010	0.000010	0.000010	0.000027	0.000096	0.000045	0.000010	0.000010	0.000136	0.000010	0.000010	0.000010	0.007129	0.000010	0.002614	0.000049	0.002620	0.000045	0.007331	0.000072
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum	0.000010	0.000010	0.000107	0.000046	0.000010	0.000010	0.000010	0.000013	0.000020	0.000012	0.000027	0.000022	0.000017	0.000021	0.000011	0.000134	0.000010	0.000010	0.000096	0.000036	0.000010	0.000010	0.000061	0.000033	0.000137	0.000010	0.000010	0.000122	0.000020	0.000031	0.000110	0.000012	0.000010	0.000010	0.000025	0.000010	0.000054	0.000010	0.000010	0.000011	0.000023	0.000010	0.000028	0.000010	0.000010	0.000010	0.000078	0.000013	0.000063	0.000036	0.000015	0.000010	0.000077	0.000083	0.000017	0.000023	0.000010	0.000034	0.000010	0.000010	0.000011	0.000010	0.000010	0.000122	0.000043	0.001412	0.000010	0.000032	0.000025	0.000069	0.000010	0.000010	0.000065	0.000096	0.000046	0.000010	0.000055	0.000010	0.000010	0.000289	0.000031	0.000010	0.000010	0.000010	0.000218	0.000018	0.000055	0.000010	0.000010	0.000025	0.000031	0.000096	0.000010	0.000032	0.000010	0.000010	0.000034	0.000125	0.000022	0.000014	0.000012	0.000091	0.000010	0.000010	0.000010	0.000040	0.000031	0.000262	0.000014	0.000087	0.000010	0.000040	0.000055
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis	0.000010	0.000012	0.000010	0.000010	0.000010	0.000019	0.000010	0.000010	0.000024	0.000010	0.000010	0.000010	0.000010	0.000010	0.000014	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.000010	0.000011	0.000010	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000024	0.000010	0.000043	0.000010	0.000017	0.000010	0.000010	0.000010	0.000010	0.000010	0.000019	0.000010	0.000025	0.000010	0.000042	0.000010	0.000010	0.000010	0.000010	0.000011	0.000012	0.000010	0.004005	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000019	0.000010	0.000014	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000035	0.000051	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000019	0.000010	0.000010	0.000013	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000102	0.000010	0.000010	0.000010	0.000010	0.000033	0.000024	0.000043	0.000012	0.000010	0.000010	0.000012
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	0.000010	0.000010	0.000351	0.001494	0.000010	0.000010	0.000010	0.035244	0.000010	0.000011	0.000026	0.000517	0.002958	0.001925	0.000045	0.001093	0.000010	0.000010	0.000109	0.000910	0.000010	0.000024	0.002720	0.000305	0.000752	0.000108	0.000045	0.000010	0.002901	0.000030	0.000307	0.000010	0.000010	0.000010	0.000010	0.000041	0.000023	0.000036	0.000010	0.000372	0.000024	0.000010	0.000055	0.000062	0.000010	0.000028	0.000035	0.000531	0.004045	0.000040	0.000154	0.000010	0.000476	0.002581	0.000028	0.000010	0.000058	0.000010	0.000010	0.000010	0.000029	0.000019	0.000010	0.000240	0.000016	0.000514	0.000119	0.000312	0.000021	0.000016	0.000171	0.000010	0.001129	0.000486	0.000935	0.000010	0.000013	0.000010	0.000010	0.029224	0.000043	0.000010	0.000010	0.000010	0.000442	0.000010	0.001078	0.000010	0.000199	0.000021	0.000046	0.000570	0.000010	0.000026	0.000010	0.000010	0.000299	0.000010	0.000010	0.000021	0.000010	0.001412	0.000010	0.000010	0.000010	0.003328	0.005168	0.083959	0.000082	0.002817	0.000010	0.000689	0.000129
