clade_name	DRR127704	DRR127594	DRR127603	DRR162777	DRR127674	DRR127774	DRR127755	DRR127762	DRR127692	DRR127763	DRR127647	DRR127751	DRR127481	DRR127776	DRR127708	DRR127619
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans	0.002559	0.002491	0.009032	0.009029	0.002967	0.00879	0.009029	0.00249	0.002501	0.009121	0.002494	0.009029	0.002555	0.009029	0.00306	0.004085
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii	0.005129	0.005022	0.013308	0.013304	0.005827	0.013119	0.013304	0.00502	0.005038	0.013423	0.005026	0.013304	0.005123	0.013304	0.005967	0.00787
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus	0.000147	0.000147	0.000172	0.000172	0.000151	0.000173	0.000172	0.000147	0.000147	0.000176	0.000147	0.000172	0.000147	0.000172	0.000151	0.000155
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_lactaris	0.001534	0.00152	0.002436	0.002435	0.001615	0.002429	0.002435	0.00152	0.001522	0.002468	0.001521	0.002435	0.001533	0.002435	0.001637	0.001863
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_330	0.000358	0.000358	0.000371	0.00037	0.000358	0.000374	0.00037	0.000358	0.000358	0.000378	0.000358	0.00037	0.000358	0.00037	0.000358	0.00036
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_403	9e-05	9e-05	9e-05	9e-05	9e-05	9.1e-05	9e-05	9e-05	9e-05	9.3e-05	9e-05	9e-05	9e-05	9e-05	9e-05	9e-05
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_488	0.00023	0.000222	0.001013	0.001012	0.000282	0.000988	0.001012	0.000221	0.000223	0.001031	0.000222	0.001012	0.00023	0.001012	0.000295	0.000433
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium	0.002145	0.00214	0.002273	0.002272	0.002174	0.002285	0.002272	0.00214	0.002141	0.002313	0.00214	0.002272	0.002145	0.002272	0.002175	0.002198
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans	0.002155	0.002155	0.002258	0.002258	0.002156	0.002273	0.002258	0.002155	0.002155	0.002292	0.002155	0.002258	0.002155	0.002258	0.002156	0.00217
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.007995	0.007936	0.012349	0.012346	0.008366	0.012313	0.012346	0.007934	0.007945	0.012474	0.007938	0.012346	0.007992	0.012346	0.00844	0.00944
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.008059	0.007998	0.012261	0.012257	0.008459	0.012229	0.012257	0.007996	0.008007	0.012375	0.008	0.012257	0.008056	0.012257	0.008521	0.009533
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.007876	0.007801	0.012474	0.012471	0.008387	0.012428	0.012471	0.007799	0.007812	0.012595	0.007804	0.012471	0.007873	0.012471	0.008454	0.009566
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absiella	0.00036	0.000359	0.000397	0.000397	0.000367	0.000401	0.000397	0.000359	0.000359	0.000406	0.000359	0.000397	0.00036	0.000397	0.000368	0.000381
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absiella|s__Absiella_dolichum	0.000357	0.000356	0.000402	0.000402	0.000365	0.000405	0.000402	0.000356	0.000356	0.000411	0.000356	0.000402	0.000357	0.000402	0.000366	0.00038
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia	9.5e-05	9.5e-05	9.5e-05	9.5e-05	9.5e-05	9.6e-05	9.5e-05	9.5e-05	9.5e-05	9.8e-05	9.5e-05	9.5e-05	9.5e-05	9.5e-05	9.5e-05	9.5e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia|s__Bulleidia_extructa	9.5e-05	9.5e-05	9.5e-05	9.5e-05	9.5e-05	9.6e-05	9.5e-05	9.5e-05	9.5e-05	9.8e-05	9.5e-05	9.5e-05	9.5e-05	9.5e-05	9.5e-05	9.5e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Candidatus_Stoquefichus	0.000102	0.000102	0.000102	0.000102	0.000102	0.000104	0.000102	0.000102	0.000102	0.000105	0.000102	0.000102	0.000102	0.000102	0.000102	0.000102
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Candidatus_Stoquefichus|s__Candidatus_Stoquefichus_sp_KLE1796	0.000102	0.000102	0.000102	0.000102	0.000102	0.000104	0.000102	0.000102	0.000102	0.000105	0.000102	0.000102	0.000102	0.000102	0.000102	0.000102
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium	0.000311	0.000306	0.000709	0.000709	0.000347	0.0007	0.000709	0.000306	0.000307	0.000722	0.000306	0.000709	0.000311	0.000709	0.000352	0.000427
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai	0.000311	0.000306	0.00071	0.00071	0.00034	0.000703	0.00071	0.000306	0.000306	0.000724	0.000306	0.00071	0.00031	0.00071	0.000346	0.000422
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	0.000101	0.000101	0.000101	0.000101	0.000101	0.000103	0.000101	0.000101	0.000101	0.000104	0.000101	0.000101	0.000101	0.000101	0.000101	0.000101
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_cateniformis	0.000101	0.000101	0.000102	0.000102	0.000101	0.000103	0.000102	0.000101	0.000101	0.000105	0.000101	0.000102	0.000101	0.000102	0.000101	0.000101
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dielma	0.000116	0.000116	0.000116	0.000116	0.000116	0.000117	0.000116	0.000116	0.000116	0.000119	0.000116	0.000116	0.000116	0.000116	0.000116	0.000116
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Dielma|s__Dielma_fastidiosa	0.000116	0.000116	0.000116	0.000116	0.000116	0.000117	0.000116	0.000116	0.000116	0.000119	0.000116	0.000116	0.000116	0.000116	0.000116	0.000116
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Eggerthia	0.015154	0.015153	0.015162	0.015157	0.015154	0.015241	0.015157	0.015153	0.015153	0.015318	0.015153	0.015157	0.015154	0.015157	0.015154	0.015155
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Eggerthia|s__Eggerthia_catenaformis	0.007771	0.007771	0.007775	0.007772	0.007771	0.007823	0.007772	0.007771	0.007771	0.007881	0.007771	0.007772	0.007771	0.007772	0.007771	0.007772
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium	0.002972	0.002964	0.003465	0.003464	0.003013	0.003475	0.003464	0.002964	0.002966	0.003516	0.002965	0.003464	0.002971	0.003464	0.003019	0.003094
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_innocuum	0.000435	0.000431	0.000581	0.000581	0.000454	0.000583	0.000581	0.000431	0.000432	0.000593	0.000431	0.000581	0.000435	0.000581	0.000458	0.000488
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_spiroforme	0.000304	0.000304	0.000304	0.000304	0.000304	0.000307	0.000304	0.000304	0.000304	0.000311	0.000304	0.000304	0.000304	0.000304	0.000304	0.000304
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum	0.002351	0.002339	0.002754	0.002753	0.002432	0.002765	0.002753	0.002338	0.002341	0.002794	0.002339	0.002753	0.002351	0.002753	0.002438	0.00254
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix	8.7e-05	8.7e-05	8.8e-05	8.8e-05	8.7e-05	8.9e-05	8.8e-05	8.7e-05	8.7e-05	9.1e-05	8.7e-05	8.8e-05	8.7e-05	8.8e-05	8.7e-05	8.8e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelothrix|s__Erysipelothrix_larvae	8.5e-05	8.5e-05	9.2e-05	9.2e-05	8.5e-05	9.2e-05	9.2e-05	8.5e-05	8.5e-05	9.4e-05	8.5e-05	9.2e-05	8.5e-05	9.2e-05	8.5e-05	8.5e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus	0.0005	0.000503	0.000417	0.000416	0.000487	0.000423	0.000416	0.000503	0.000502	0.000426	0.000503	0.000416	0.0005	0.000416	0.000484	0.00046
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus|s__Faecalicoccus_pleomorphus	0.000501	0.000503	0.000416	0.000416	0.000488	0.000422	0.000416	0.000503	0.000503	0.000425	0.000503	0.000416	0.000501	0.000416	0.000485	0.000462
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea	0.001471	0.001483	0.001147	0.001146	0.001414	0.001161	0.001146	0.001483	0.001481	0.001166	0.001483	0.001146	0.001472	0.001146	0.001401	0.001306
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_cylindroides	0.00147	0.00148	0.001143	0.001143	0.001419	0.001159	0.001143	0.00148	0.001478	0.001164	0.001479	0.001143	0.00147	0.001143	0.001406	0.00131
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella	0.001445	0.001405	0.005783	0.005781	0.001686	0.005643	0.005781	0.001404	0.001411	0.005856	0.001407	0.005781	0.001442	0.005781	0.001751	0.00249
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella_biformis	0.001389	0.001346	0.005851	0.005849	0.001666	0.005686	0.005849	0.001345	0.001352	0.005915	0.001348	0.005849	0.001387	0.005849	0.001732	0.002523
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	0.000305	0.000305	0.000308	0.000308	0.000306	0.000312	0.000308	0.000305	0.000305	0.000315	0.000305	0.000308	0.000305	0.000308	0.000307	0.000308
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	0.000306	0.000306	0.000306	0.000306	0.000306	0.000309	0.000306	0.000306	0.000306	0.000312	0.000306	0.000306	0.000306	0.000306	0.000306	0.000306
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massiliomicrobiota	0.0001	0.0001	0.000101	0.000101	0.0001	0.000102	0.000101	0.0001	0.0001	0.000103	0.0001	0.000101	0.0001	0.000101	0.0001	0.0001
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massiliomicrobiota|s__Massiliomicrobiota_timonensis	0.0001	0.0001	0.0001	0.0001	0.0001	0.000102	0.0001	0.0001	0.0001	0.000103	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium	0.000504	0.000504	0.000504	0.000504	0.000504	0.000509	0.000504	0.000504	0.000504	0.000516	0.000504	0.000504	0.000504	0.000504	0.000504	0.000504
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei	0.000499	0.000499	0.000511	0.000511	0.000499	0.000516	0.000511	0.000499	0.000499	0.000522	0.000499	0.000511	0.000499	0.000511	0.000499	0.000499
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter	0.000304	0.000302	0.000462	0.000462	0.000314	0.000461	0.000462	0.000302	0.000303	0.000472	0.000302	0.000462	0.000304	0.000462	0.000317	0.000355
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	0.000306	0.000304	0.000459	0.000459	0.000318	0.000459	0.000459	0.000304	0.000304	0.000469	0.000304	0.000459	0.000306	0.000459	0.000323	0.000366
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	0.002168	0.002117	0.005089	0.005087	0.002466	0.005032	0.005087	0.002116	0.002125	0.005156	0.002119	0.005087	0.002165	0.005087	0.002536	0.003201
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	0.002187	0.002142	0.00507	0.005068	0.002465	0.005	0.005068	0.002141	0.002149	0.005136	0.002144	0.005068	0.002184	0.005068	0.002511	0.003076
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	0.002218	0.002184	0.005034	0.005032	0.002418	0.004947	0.005032	0.002184	0.002189	0.005098	0.002186	0.005032	0.002216	0.005032	0.002463	0.002959
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified	0.002131	0.002099	0.005147	0.005146	0.002309	0.00506	0.005145	0.002098	0.002103	0.005214	0.0021	0.005145	0.002129	0.005145	0.002358	0.002854
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110	0.000349	0.000342	0.000802	0.000801	0.00039	0.000793	0.000801	0.000342	0.000343	0.000816	0.000343	0.000801	0.000349	0.000801	0.000397	0.000475
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_145	0.000452	0.000452	0.000453	0.000452	0.000452	0.000457	0.000452	0.000452	0.000452	0.000461	0.000452	0.000452	0.000452	0.000452	0.000452	0.000452
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_170	0.000304	0.000302	0.000397	0.000397	0.000314	0.000399	0.000397	0.000302	0.000302	0.000404	0.000302	0.000397	0.000304	0.000397	0.000317	0.000341
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_238	9e-05	9e-05	9e-05	9e-05	9e-05	9.1e-05	9e-05	9e-05	9e-05	9.3e-05	9e-05	9e-05	9e-05	9e-05	9e-05	9e-05
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_424	8.8e-05	8.8e-05	8.8e-05	8.8e-05	8.8e-05	8.9e-05	8.8e-05	8.8e-05	8.8e-05	9.1e-05	8.8e-05	8.8e-05	8.8e-05	8.8e-05	8.8e-05	8.8e-05
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_646	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.6e-05	8.5e-05	8.5e-05	8.5e-05	8.8e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05	8.5e-05
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_83	0.001268	0.001244	0.003242	0.003241	0.00142	0.003197	0.003241	0.001243	0.001248	0.003285	0.001245	0.003241	0.001267	0.003241	0.001445	0.001798
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94	0.000202	0.000202	0.000202	0.000202	0.000202	0.000205	0.000202	0.000202	0.000202	0.000207	0.000202	0.000202	0.000202	0.000202	0.000202	0.000202
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_95	0.000165	0.000163	0.000236	0.000235	0.000174	0.000236	0.000235	0.000163	0.000163	0.000241	0.000163	0.000235	0.000164	0.000235	0.000174	0.000186
k__Bacteria|p__Firmicutes|c__Negativicutes	0.025634	0.025389	0.040536	0.040528	0.02689	0.040096	0.040528	0.025382	0.025424	0.040816	0.025399	0.040528	0.025616	0.040528	0.027233	0.030023
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	0.012443	0.012522	0.009954	0.009951	0.012085	0.010074	0.00995	0.012524	0.012511	0.010077	0.012519	0.00995	0.012449	0.00995	0.011983	0.011432
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	0.012437	0.012551	0.009994	0.009992	0.011926	0.010078	0.009992	0.012554	0.012535	0.010116	0.012546	0.009992	0.012446	0.009992	0.01175	0.01078
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus	0.002753	0.002753	0.002862	0.002861	0.002754	0.002874	0.002861	0.002753	0.002753	0.002903	0.002753	0.002861	0.002753	0.002861	0.002756	0.002778
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_fermentans	0.000131	0.000131	0.000143	0.000143	0.000131	0.000144	0.000143	0.000131	0.000131	0.000147	0.000131	0.000143	0.000131	0.000143	0.000131	0.000133
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini	0.00265	0.002646	0.002767	0.002766	0.002675	0.002782	0.002766	0.002646	0.002647	0.002805	0.002646	0.002766	0.002649	0.002766	0.002678	0.002725
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_CAG_542	0.000128	0.000128	0.000128	0.000128	0.000128	0.000129	0.000128	0.000128	0.000128	0.000131	0.000128	0.000128	0.000128	0.000128	0.000128	0.000128
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium	0.009645	0.009744	0.007112	0.00711	0.00915	0.007194	0.00711	0.009747	0.00973	0.007204	0.00974	0.00711	0.009652	0.00711	0.009042	0.008238
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium	0.002241	0.002253	0.001481	0.00148	0.002177	0.001512	0.00148	0.002253	0.002251	0.001508	0.002253	0.00148	0.002242	0.00148	0.002162	0.002007
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_sp_CAG_266	0.001076	0.001087	0.000709	0.000709	0.001021	0.000723	0.000709	0.001087	0.001085	0.000723	0.001086	0.000709	0.001077	0.000709	0.001009	0.000906
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens	0.005956	0.005978	0.005645	0.005643	0.005875	0.005682	0.005643	0.005979	0.005975	0.005723	0.005977	0.005643	0.005958	0.005643	0.005838	0.005729
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.006182	0.006246	0.003904	0.003902	0.005824	0.003974	0.003902	0.006248	0.006237	0.003957	0.006244	0.003902	0.006186	0.003902	0.005753	0.005054
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	0.006165	0.006236	0.003914	0.003913	0.005812	0.003992	0.003913	0.006238	0.006226	0.003975	0.006233	0.003913	0.00617	0.003913	0.005741	0.005223
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas	0.005879	0.005932	0.003692	0.003691	0.005561	0.003762	0.003691	0.005933	0.005924	0.003742	0.00593	0.003691	0.005882	0.003691	0.00551	0.004897
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis	0.005075	0.005119	0.003407	0.003405	0.004861	0.00347	0.003405	0.00512	0.005113	0.003457	0.005117	0.003405	0.005078	0.003405	0.004796	0.004345
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_funiformis_CAG_377	0.000186	0.000186	0.000186	0.000186	0.000186	0.000188	0.000186	0.000186	0.000186	0.00019	0.000186	0.000186	0.000186	0.000186	0.000186	0.000186
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas_hypermegale	0.000547	0.000547	0.000547	0.000547	0.000547	0.000552	0.000547	0.000547	0.000547	0.000558	0.000547	0.000547	0.000547	0.000547	0.000547	0.000547
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella	0.000347	0.000347	0.000347	0.000347	0.000347	0.000351	0.000347	0.000347	0.000347	0.000355	0.000347	0.000347	0.000347	0.000347	0.000347	0.000347
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella|s__Mitsuokella_jalaludinii	0.000179	0.000179	0.000179	0.000179	0.000179	0.000181	0.000179	0.000179	0.000179	0.000184	0.000179	0.000179	0.000179	0.000179	0.000179	0.000179
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Mitsuokella|s__Mitsuokella_multacida	0.000251	0.000251	0.000251	0.000251	0.000251	0.000253	0.000251	0.000251	0.000251	0.000257	0.000251	0.000251	0.000251	0.000251	0.000251	0.000251
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas	9.1e-05	9.1e-05	9.2e-05	9.2e-05	9.2e-05	9.3e-05	9.2e-05	9.1e-05	9.1e-05	9.5e-05	9.1e-05	9.2e-05	9.1e-05	9.2e-05	9.2e-05	9.2e-05
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_flueggei	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.6e-05	8.4e-05	8.4e-05	8.4e-05	8.7e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_noxia	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.5e-05	8.4e-05	8.4e-05	8.4e-05	8.7e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05	8.4e-05
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_sp_oral_taxon_920	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.7e-05	8.6e-05	8.6e-05	8.6e-05	8.8e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05	8.6e-05
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Selenomonas|s__Selenomonas_sputigena	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	9e-05	8.9e-05	8.9e-05	8.9e-05	9.1e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05	8.9e-05
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	0.006019	0.005795	0.028071	0.028067	0.007374	0.027219	0.028067	0.005789	0.005827	0.028232	0.005804	0.028067	0.006005	0.028067	0.007728	0.011511
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	0.006389	0.006164	0.027597	0.02759	0.007727	0.026787	0.02759	0.006158	0.006196	0.027806	0.006173	0.02759	0.006374	0.02759	0.008104	0.011969
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella	0.000154	0.000154	0.000154	0.000154	0.000154	0.000156	0.000154	0.000154	0.000154	0.000158	0.000154	0.000154	0.000154	0.000154	0.000154	0.000154
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Allisonella|s__Allisonella_histaminiformans	0.000154	0.000154	0.000154	0.000154	0.000154	0.000156	0.000154	0.000154	0.000154	0.000158	0.000154	0.000154	0.000154	0.000154	0.000154	0.000154
