clade_name	DRR111028	DRR111037	DRR111061	DRR111030	DRR111013	DRR111004	DRR111036	DRR111060	DRR111042	DRR111024	DRR111006	DRR111012
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotellaceae_bacterium	0.021381	0.033006	0.023047	0.024666	0.025501	0.027271	0.021090	0.026652	0.026123	0.025222	0.023294	0.022989
k__Bacteria|p__Synergistota|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Pyramidobacter|s__Pyramidobacter_piscolens	0.020649	0.027398	0.019322	0.023430	0.021408	0.023363	0.020215	0.020636	0.022588	0.021003	0.019229	0.018486
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenella|s__Rikenella_microfusus	0.016354	0.023915	0.017247	0.018725	0.018395	0.019421	0.015451	0.021897	0.019157	0.020586	0.017640	0.017725
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_aeria	0.024263	0.030334	0.023708	0.030808	0.024219	0.026777	0.025509	0.026951	0.027145	0.026231	0.024729	0.023104
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	0.014247	0.020602	0.014222	0.018133	0.015591	0.016559	0.014623	0.017873	0.017027	0.016265	0.015618	0.014873
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Candidatus_Soleaferrea|s__Ruminococcaceae_bacterium	0.015840	0.019005	0.013986	0.017452	0.015138	0.015714	0.015517	0.013806	0.015916	0.015089	0.013054	0.013049
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans	0.027750	0.036702	0.027014	0.035431	0.027181	0.030520	0.030285	0.029923	0.029338	0.029233	0.027640	0.024451
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus	0.020251	0.024161	0.018018	0.023079	0.020206	0.020413	0.021406	0.020706	0.020502	0.020315	0.017334	0.018945
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Ruminococcus_sp.	0.015338	0.019624	0.013895	0.018196	0.015465	0.016401	0.015904	0.017072	0.015610	0.015866	0.014488	0.013864
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Sanguibacteroides|s__Sanguibacteroides_justesenii	0.072950	0.097783	0.076600	0.078533	0.081585	0.086169	0.070962	0.083693	0.083139	0.081517	0.076962	0.076922
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_wiggsiae	0.017235	0.026602	0.017853	0.020977	0.019869	0.021892	0.017248	0.023357	0.020413	0.019722	0.019924	0.017788
k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Schaalia_odontolytica	0.013969	0.019113	0.013151	0.018430	0.013476	0.015350	0.014580	0.016494	0.015646	0.014901	0.014020	0.012858
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens	0.010804	0.014488	0.010342	0.012935	0.011113	0.011810	0.011108	0.012214	0.011521	0.010987	0.010484	0.010129
k__Bacteria|p__Actinobacteriota|c__Coriobacteriia|o__Coriobacteriales|f__Eggerthellaceae|g__Slackia|s__Slackia_piriformis	0.021398	0.026267	0.018561	0.026299	0.020670	0.022659	0.022380	0.021227	0.023008	0.021645	0.019375	0.018443
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_agalactiae	0.056518	0.073461	0.057187	0.065552	0.059351	0.060585	0.055968	0.076086	0.061634	0.060469	0.061523	0.061981
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus	0.015976	0.022296	0.015261	0.020100	0.017269	0.018147	0.016032	0.020018	0.018312	0.016557	0.016412	0.016118
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_constellatus	0.074827	0.088627	0.074296	0.080728	0.078598	0.080112	0.073075	0.077140	0.078253	0.075556	0.073666	0.072718
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_downei	0.020098	0.025080	0.017548	0.024734	0.019606	0.021544	0.021174	0.022902	0.020594	0.019163	0.019381	0.017437
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans	0.013642	0.018502	0.013450	0.017046	0.014924	0.015250	0.014434	0.018410	0.015334	0.014953	0.014437	0.014940
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis	0.020245	0.024365	0.018485	0.023689	0.019974	0.020385	0.020241	0.021911	0.020795	0.020953	0.019032	0.019602
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius	0.070009	0.082424	0.067133	0.075601	0.071631	0.074483	0.068046	0.062925	0.074033	0.070594	0.062390	0.063983
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sobrinus	0.013829	0.020452	0.013834	0.017711	0.014558	0.016818	0.013644	0.017422	0.016221	0.017299	0.014629	0.013342
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinatimonas|s__Succinatimonas_hippei	0.015456	0.022963	0.015718	0.019272	0.016766	0.019433	0.016201	0.018660	0.018102	0.018679	0.017192	0.014806
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_parvirubra	0.015178	0.019859	0.014672	0.017867	0.015728	0.016594	0.015498	0.019149	0.016000	0.017710	0.015343	0.015332
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_sp.	0.016858	0.023496	0.016387	0.021612	0.017697	0.019415	0.017106	0.023310	0.019029	0.019630	0.018715	0.016903
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_stercoricanis	0.018511	0.022606	0.017362	0.022475	0.018341	0.019518	0.018826	0.020453	0.019646	0.020463	0.017967	0.017191
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis	0.014129	0.020165	0.014361	0.018767	0.014517	0.016637	0.015402	0.016942	0.015909	0.016399	0.015305	0.013352
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutturella_timonensis	0.014619	0.019970	0.013946	0.016895	0.015037	0.016414	0.014371	0.016368	0.015672	0.016267	0.014111	0.013488
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadales|g__Saccharimonadales|s__TM7_phylum	0.019454	0.026055	0.018594	0.022358	0.020096	0.022809	0.019473	0.018347	0.020833	0.020321	0.018302	0.016334
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica	0.019482	0.028032	0.019628	0.023069	0.021869	0.023514	0.019836	0.027304	0.022114	0.022354	0.021449	0.020649
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_seminalis	0.046413	0.060683	0.047623	0.052310	0.049124	0.053425	0.045923	0.049556	0.050599	0.048360	0.048750	0.044234
k__Bacteria|p__Verrucomicrobiota|c__Lentisphaeria|o__Victivallales|f__Victivallaceae|g__Victivallis|s__Victivallis_vadensis	0.017228	0.023433	0.016144	0.019082	0.018254	0.019504	0.016374	0.018417	0.018751	0.018371	0.015603	0.016090
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_viridescens	0.030646	0.044197	0.030275	0.038756	0.033137	0.037140	0.031114	0.043093	0.035398	0.037735	0.034824	0.031148
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__[Clostridium]_aldenense	0.020407	0.026480	0.019182	0.024180	0.020265	0.022549	0.020602	0.019380	0.022351	0.021179	0.018735	0.017792
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Incertae_Sedis|s__[Clostridium]_leptum	0.013300	0.016377	0.010963	0.018282	0.011845	0.013564	0.015002	0.013203	0.014098	0.012766	0.011684	0.010466
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__[Clostridium]_methylpentosum_group|g__[Clostridium]_methylpentosum_group|s__[Clostridium]_methylpentosum	0.050137	0.058540	0.047702	0.056638	0.048977	0.051905	0.047776	0.051167	0.052434	0.048422	0.047103	0.046887
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__[Clostridium]_scindens	0.017000	0.023465	0.016475	0.020506	0.017077	0.019510	0.016852	0.016991	0.019482	0.017698	0.016472	0.015040
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__[Eubacterium]_brachy_group|s__[Eubacterium]_brachy	0.024006	0.038351	0.026549	0.029671	0.027674	0.030878	0.025177	0.034062	0.027806	0.028248	0.029359	0.025233
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__[Eubacterium]_siraeum_group|s__[Eubacterium]_siraeum	0.020532	0.025932	0.017742	0.022437	0.020463	0.022313	0.020107	0.020126	0.020939	0.018656	0.017585	0.017011
k__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__bacterium	0.017092	0.023490	0.016071	0.021187	0.017060	0.019565	0.017393	0.017571	0.018847	0.017627	0.016362	0.014738
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__bacterium_NLAE-zl-H46	0.042864	0.056860	0.041804	0.051418	0.044495	0.051011	0.043634	0.050776	0.049024	0.047225	0.044423	0.040290
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__bacterium_NLAE-zl-H496	0.020902	0.029471	0.021601	0.024740	0.022615	0.024549	0.021037	0.027999	0.022911	0.022643	0.022599	0.021140
k__Bacteria|p__Desulfobacterota|c__Desulfovibrionia|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__bacterium_NLAE-zl-H528	0.028411	0.035100	0.027170	0.031723	0.030029	0.030425	0.027061	0.028427	0.031060	0.029868	0.026263	0.027923
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Butyricicoccaceae|g__Butyricicoccus|s__bacterium_NLAE-zl-H60	0.028541	0.034969	0.025817	0.031494	0.029232	0.031353	0.026722	0.027968	0.030356	0.028526	0.025299	0.025164
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__bacterium_YE57	0.017193	0.020648	0.015170	0.021551	0.016078	0.017458	0.018028	0.016915	0.018290	0.016941	0.015597	0.014985
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__bacterium_enrichment	0.027084	0.034026	0.027069	0.031837	0.027903	0.029992	0.026933	0.031332	0.029413	0.030136	0.027592	0.027384
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Ruminococcus]_gauvreauii_group|s__bacterium_ic1296	0.035353	0.048139	0.035114	0.040948	0.037948	0.041268	0.032444	0.038947	0.041430	0.037444	0.035366	0.035214
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__gut_metagenome	0.052884	0.058280	0.048024	0.053777	0.051419	0.051357	0.052453	0.048506	0.049133	0.047050	0.045277	0.046511
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium_sensu_stricto_1|s__human_gut	0.062558	0.067450	0.055114	0.065237	0.058788	0.058776	0.067554	0.054217	0.054777	0.053221	0.051724	0.051228
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium_sensu_stricto_3|s__iron-reducing_bacterium	0.019341	0.025128	0.019028	0.024263	0.020418	0.021368	0.019736	0.024087	0.022251	0.022123	0.021017	0.020572
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Incertae_Sedis|s__metagenome	0.021630	0.028144	0.020302	0.026228	0.022437	0.023836	0.022620	0.024701	0.023195	0.022226	0.021905	0.020469
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Candidatus_Soleaferrea|s__uncultured_Anaerotruncus	0.018910	0.023886	0.016868	0.020996	0.018953	0.021096	0.017989	0.018549	0.019724	0.018980	0.016418	0.015467
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__S5-A14a|s__uncultured_Anaerovorax	0.026147	0.031534	0.023265	0.030061	0.026063	0.026455	0.025833	0.026542	0.027041	0.025372	0.023263	0.024487
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Butyricimonas|s__uncultured_Bacteroidetes	0.014425	0.020357	0.014689	0.017681	0.015950	0.016563	0.014780	0.019432	0.016119	0.016598	0.015862	0.015465
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculaceae|s__uncultured_Barnesiella	0.048413	0.055368	0.045332	0.053817	0.048562	0.047721	0.045437	0.045924	0.052463	0.046812	0.042163	0.047060
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_vadinBB60_group|f__Clostridia_vadinBB60_group|g__Clostridia_vadinBB60_group|s__uncultured_Clostridia	0.013289	0.019612	0.013912	0.017110	0.014400	0.016414	0.014008	0.018892	0.015826	0.018011	0.015238	0.014436
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia|f__Hungateiclostridiaceae|g__Ruminiclostridium|s__uncultured_Clostridiaceae	0.021321	0.030250	0.021386	0.026491	0.021828	0.024955	0.020599	0.023040	0.025304	0.024123	0.021760	0.019788
k__Bacteria|p__Firmicutes|c__Clostridia|o__Monoglobales|f__Monoglobaceae|g__Monoglobus|s__uncultured_Clostridiales	0.011773	0.016625	0.011761	0.016234	0.012267	0.013710	0.012343	0.016422	0.013769	0.014545	0.013145	0.012156
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__uncultured_Clostridium	0.017058	0.021687	0.015908	0.021360	0.016813	0.017847	0.018314	0.018438	0.018379	0.017881	0.016263	0.015942
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__uncultured|s__uncultured_Desulfovibrionaceae	0.018977	0.023502	0.017332	0.020900	0.018835	0.020722	0.018636	0.017142	0.019857	0.018886	0.016288	0.015848
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__Mogibacterium|s__uncultured_Enterococcus	0.014899	0.022089	0.014955	0.019713	0.016038	0.018088	0.015322	0.017880	0.018066	0.016386	0.016229	0.014312
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__uncultured|s__uncultured_Eubacterium	0.023921	0.033405	0.024300	0.027048	0.026523	0.028485	0.022729	0.024544	0.027235	0.024787	0.023735	0.022618
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Candidatus_Soleaferrea|s__uncultured_Firmicutes	0.019035	0.024768	0.018305	0.020181	0.020432	0.019698	0.016980	0.017386	0.020412	0.017395	0.016053	0.018330
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__[Eubacterium]_ventriosum_group|s__uncultured_Lachnospiraceae	0.021397	0.028867	0.019928	0.025752	0.021924	0.025211	0.020656	0.021746	0.024594	0.022496	0.020493	0.018662
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae|g__Odoribacter|s__uncultured_Odoribacter	0.033478	0.040491	0.030449	0.038167	0.031751	0.036232	0.033505	0.029387	0.035384	0.036274	0.029474	0.027614
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__uncultured|s__uncultured_Peptococcaceae	0.010762	0.016104	0.011233	0.014456	0.011715	0.013116	0.010852	0.014875	0.013032	0.013267	0.012466	0.011199
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Muribaculaceae|s__uncultured_Porphyromonadaceae	0.018151	0.025846	0.018644	0.022930	0.019413	0.020870	0.018971	0.019880	0.021190	0.019769	0.018888	0.017808
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__uncultured_Prevotella	0.014950	0.021819	0.014237	0.018655	0.015706	0.017493	0.015965	0.021184	0.016633	0.017056	0.016525	0.014538
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Shuttleworthia|s__uncultured_Roseburia	0.019304	0.027586	0.020124	0.022144	0.021216	0.022750	0.018848	0.021518	0.021459	0.020484	0.019496	0.018374
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_UCG-014|f__Clostridia_UCG-014|g__Clostridia_UCG-014|s__uncultured_Ruminococcaceae	0.058648	0.066275	0.049636	0.064474	0.056236	0.059670	0.057707	0.047411	0.060073	0.051071	0.048195	0.046624
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Ruminococcus|s__uncultured_Ruminococcus	0.017794	0.024208	0.017007	0.021153	0.017889	0.020632	0.018142	0.019027	0.019221	0.018978	0.017347	0.015297
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__Ruminococcaceae|g__Subdoligranulum|s__uncultured_Subdoligranulum	0.055154	0.066353	0.050826	0.064905	0.054557	0.059006	0.055169	0.060199	0.058986	0.056261	0.052698	0.050913
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_vadinBB60_group|f__Clostridia_vadinBB60_group|g__Clostridia_vadinBB60_group|s__uncultured_Thermoanaerobacterales	0.018783	0.024104	0.017434	0.021572	0.019513	0.020105	0.018270	0.019337	0.020016	0.019397	0.017005	0.017712
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__uncultured_Wautersiella	0.029556	0.036565	0.027156	0.035879	0.029464	0.031688	0.028928	0.033055	0.032026	0.030828	0.028631	0.027482
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__uncultured_bacterium	0.128950	0.151603	0.133101	0.144612	0.131293	0.137698	0.138712	0.133965	0.131003	0.129311	0.134044	0.125258
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__uncultured_marine	0.017717	0.024715	0.018614	0.022119	0.018935	0.020903	0.017671	0.019233	0.020762	0.019679	0.018737	0.017588
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__Veillonella|s__uncultured_methanogenic	0.027387	0.034441	0.026061	0.033501	0.026435	0.029490	0.028120	0.026736	0.029181	0.025784	0.025808	0.023212
k__Bacteria|p__Firmicutes|c__Clostridia|o__Monoglobales|f__Monoglobaceae|g__Monoglobus|s__uncultured_organism	0.151251	0.147923	0.128544	0.147394	0.137135	0.140422	0.156290	0.096190	0.131624	0.123407	0.111337	0.113300
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__uncultured_prokaryote	0.010403	0.015133	0.010619	0.012998	0.011346	0.012301	0.010909	0.012856	0.012000	0.012452	0.011014	0.010623
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Veillonellaceae|g__uncultured|s__uncultured_rumen	0.024864	0.031973	0.023053	0.028103	0.025308	0.026466	0.025715	0.024579	0.025406	0.022698	0.022646	0.021826
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__uncultured_soil	0.014969	0.019786	0.013892	0.017814	0.015088	0.015747	0.014582	0.015113	0.016152	0.014041	0.013786	0.013823
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenellaceae_R-7_group|s__uncultured_spirochete	0.027189	0.036932	0.026718	0.030553	0.029793	0.031129	0.027291	0.029796	0.029841	0.028304	0.027271	0.025990
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Anaerovoracaceae|g__[Eubacterium]_nodatum_group|s__unidentified	0.015007	0.021749	0.014550	0.019834	0.015808	0.017914	0.015853	0.020012	0.017834	0.016889	0.016620	0.014559
